first_name,second_name,web_name,id,element_type,team_code,now_cost,minutes_fpl,play_chance,team,short_name,element_name,minutes_any_weighted,minutes_60_weighted,goals_weighted,assists_weighted,keeper_time,team_goals,team_assists,prop_goals,prop_assists,weighted_2026_goals,weighted_2026_clean_sheets,weighted_2026_concede_2,weighted_2026_concede_4,weighted_2026_games,weighted_2026_goals_against,next_goals,next_clean_sheet,next_concede_2,next_concede_4,goals_predict_2026,assists_predict_2026,play_predict_2026,goals_against_predict_2026,clean_sheets_predict_2026,concede_2_predict_2026,concede_4_predict_2026,player_goals_next,player_assists_next,player_clean_sheets_next,player_concede_2_next,player_concede_4_next,predicted_2026_points,predicted_next_week_points
Sebastiaan,Bornauw,Bornauw,345,2,2,39,0,100,Leeds,LEE,DEF,0,0,0,0,1,0.9087983960545608,0.892930572090122,0,0,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,Byram,346,2,2,39,7,NA,Leeds,LEE,DEF,0.07532572763980093,0,0,0,1,0.9087983960545608,0.892930572090122,0,0,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,0,0,1.388354568331933,2.8375304585215235,0,0,0,0,0,0,0,0,1.388354568331933,0.07532572763980093
Gabriel,Gudmundsson,Gudmundsson,347,2,2,40,911,100,Leeds,LEE,DEF,1,0.8972455071651476,0,0,1,0.9087983960545608,0.892930572090122,0,0,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,0,0,34.96878888068221,37.67013671730158,2.395409591043577,9.761219292096902,2.6519760691707592,0,0,0.15951269282659394,0.4622215302615788,0.08730307826345517,32.13723188358886,1.9857716699464896
Joe,Rodon,Rodon,348,2,2,41,990,100,Leeds,LEE,DEF,1,1,0.19243925791780386,0,1,0.9087983960545608,0.892930572090122,0.21175131773257502,0,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,3.2108826853497408,0,36.8626925177779,37.67013671730158,2.6697370696364784,10.879095202089704,2.955686094823359,0.1584419766544527,0,0.17778043083277756,0.5151561379470937,0.09730121529311386,52.9721556115092,3.0493162300176184
Isaac,Schmidt,Schmidt,349,2,2,40,0,0,Leeds,LEE,DEF,0,0,0,0,1,0.9087983960545608,0.892930572090122,0,0,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brenden,Aaronson,Aaronson,350,3,2,54,709,NA,Leeds,LEE,MID,1,0.7731612619681375,0.10275449283485234,0.2937124363012195,1,0.9087983960545608,0.892930572090122,0.113066322829077,0.32893087713831304,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,1.7144766897108115,4.987730274312417,32.68174919218324,37.67013671730158,2.064137281883257,8.411294975519185,2.2852219910553044,0.08460137048456978,0.2461210580153091,0.13745294225590948,0.3982987697258069,0.07522953040705735,58.2814607455578,3.0719842306928227
Wilfried,Gnonto,Gnonto,351,3,2,52,191,100,Leeds,LEE,MID,0.3104602587349232,0.14882992990841204,0,0,1,0.9087983960545608,0.892930572090122,0,0,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,0,0,8.465336500195738,11.69508039183338,0.39733678094788644,1.6191349763939524,0.4398945543238286,0,0,0.026459049059929577,0.0766706519025542,0.014481333052077446,8.862673281143625,0.48574923770326484
Jack,Harrison,Harrison,352,3,2,52,261,NA,Leeds,LEE,MID,0.9149347327462042,0.339826190432967,0.01626476792575989,0.041080024640114794,1,0.9087983960545608,0.892930572090122,0.0178970033358019,0.04600584404222712,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,0.2713804983407319,0.6976077865387612,23.126933047238463,34.46571646995729,0.9072465778322373,3.6970014778837137,1.0044195457195153,0.01339135272016096,0.03442366709100101,0.06041444654343439,0.1750635478367209,0.03306550131755683,27.483905476390643,1.4854031345964134
Daniel,James,James,353,3,2,53,284,100,Leeds,LEE,MID,0.7308841917435988,0.14882992990841204,0,0,1,0.9087983960545608,0.892930572090122,0,0,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,0,0,16.214315585002566,27.53250742749583,0.39733678094788644,1.6191349763939524,0.4398945543238286,0,0,0.026459049059929577,0.0766706519025542,0.014481333052077446,16.61165236595045,0.9061731707119404
Ethan,Ampadu,Ampadu,354,3,2,49,787,100,Leeds,LEE,MID,0.8466654642367486,0.8466654642367486,0,0,1,0.9087983960545608,0.892930572090122,0,0,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,0,0,31.210368673580945,31.894003791615933,2.260374175453826,9.210954189753064,2.5024773396117217,0,0,0.1505205510032428,0.43616491068938656,0.08238157861694408,33.47074284903477,1.84385147947674
Sam,Greenwood,Greenwood,355,3,2,49,0,0,Leeds,LEE,MID,0,0,0,0,1,0.9087983960545608,0.892930572090122,0,0,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilia,Gruev,Gruev,356,3,2,48,211,NA,Leeds,LEE,MID,0.4161933257866003,0.15333453576325135,0,0,1,0.9087983960545608,0.892930572090122,0,0,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,0,0,10.497165220309881,15.67805948320967,0.4093628941826524,1.6681410123366398,0.45320875521163706,0,0,0.02725987982953476,0.07899122725770708,0.014919636676169787,10.906528114492534,0.5967877413793863
Largie,Ramazani,Ramazani,357,3,2,49,0,0,Leeds,LEE,MID,0,0,0,0,1,0.9087983960545608,0.892930572090122,0,0,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanaka,Ao,Tanaka,358,3,2,48,320,100,Leeds,LEE,MID,0.7271729482087849,0.17625869510346343,0,0,1,0.9087983960545608,0.892930572090122,0,0,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,0,0,16.651461439125104,27.39270437614819,0.47056437216346997,1.917535124226681,0.5209653742090169,0,0,0.03133534675351691,0.09080074864909453,0.01715018523954541,17.122025811288573,0.9347669900657651
Charlie,Crew,Crew,359,3,2,45,0,0,Leeds,LEE,MID,0,0,0,0,1,0.9087983960545608,0.892930572090122,0,0,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Gelhardt,Gelhardt,360,3,2,45,0,0,Leeds,LEE,MID,0,0,0,0,1,0.9087983960545608,0.892930572090122,0,0,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darko,Gyabi,Gyabi,361,3,2,45,0,0,Leeds,LEE,MID,0,0,0,0,1,0.9087983960545608,0.892930572090122,0,0,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joël,Piroe,Piroe,362,4,2,50,178,100,Leeds,LEE,FWD,0.45247142129157314,0.07350420226861111,0,0,1,0.9087983960545608,0.892930572090122,0,0,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,0,0,9.694438841572785,17.044660300725322,0.1962368935705688,0.7996592142338783,0.21725534855641745,0,0,0.01306760874733331,0.0378661409635797,0.007152048209886718,9.694438841572785,0.5259756235601842
Patrick,Bamford,Bamford,363,4,2,49,0,0,Leeds,LEE,FWD,0,0,0,0,1,0.9087983960545608,0.892930572090122,0,0,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mateo,Joseph Fernández-Regatillo,Mateo Joseph,364,4,2,50,0,0,Leeds,LEE,FWD,0,0,0,0,1,0.9087983960545608,0.892930572090122,0,0,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas,Nmecha,Nmecha,365,4,2,50,272,100,Leeds,LEE,FWD,1,0.18920553108815433,0.18470092523331502,0,1,0.9087983960545608,0.892930572090122,0.20323641198660994,0,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,3.0817672506980753,0,21.9186589164717,37.67013671730158,0.5051290201263028,2.0583849854699743,0.5592321573009265,0.15207073650415104,0,0.03363704083279657,0.09747039067360236,0.018409928115056453,34.245727919264,1.7974884771047586
Sean,Longstaff,Longstaff,493,3,2,49,787,NA,Leeds,LEE,MID,0.787918775597257,0.41841143168788053,0.044833650820833695,0.10520750520558574,1,0.9087983960545608,0.892930572090122,0.04933288946753605,0.11782271600279277,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,0.7480573075329491,1.7866000684445733,22.23428975302965,29.681007998877536,1.1170485095368057,4.551937798975105,1.2366928505550023,0.03691311395371589,0.08816032040874935,0.07438536459083067,0.21554721722124276,0.040711940795762465,32.451425005564914,1.729762102870796
Anton,Stach,Stach,660,3,2,49,798,NA,Leeds,LEE,MID,0.8972455071651476,0.7903866101209214,0.08660009491988548,0.16010429718849656,1,0.9087983960545608,0.892930572090122,0.09529076558216805,0.17930206691628148,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,1.4449377343092469,2.7188397610634683,31.10533191132143,33.799360923895705,2.110124432384138,8.598691177962461,2.336134713068979,0.07130088925738083,0.13416196982690257,0.140515272071756,0.4071725135549891,0.07690557771617022,48.59666429844221,2.5871377451254367
Lucas Estella,Perri,Perri,665,1,2,45,540,100,Leeds,LEE,GK,0.547648850875645,0.547648850875645,0,0,1,0.9087983960545608,0.892930572090122,0,0,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,0,0,20.187811197543304,20.630007085558653,1.462078438326529,5.957923985991169,1.6186780933791352,0,0,0.0973612486537477,0.2821246669682611,0.05328689874407754,18.459522871479116,1.1493311306539422
Dominic,Calvert-Lewin,Calvert-Lewin,691,4,2,55,614,100,Leeds,LEE,FWD,0.7495104690290386,0.508658719087371,0.071787343838773,0.06204015776537793,1,0.9087983960545608,0.892930572090122,0.07899149486886106,0.06947926267118147,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,1.1977843910498651,1.053546036410067,23.189751958438734,28.234161839372717,1.3579850381413625,5.533746630324513,1.5034355030172037,0.05910503282779362,0.051987547619508516,0.0904295662262016,0.2620386612581657,0.049493111536639815,31.141527631868396,1.6505519622861096
Noah,Okafor,Okafor,698,3,2,55,515,100,Leeds,LEE,MID,0.8082855543184664,0.616077213049462,0.19366633244619474,0.11090659351769999,1,0.9087983960545608,0.892930572090122,0.2131015341653043,0.12420517001461381,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,3.231356638530993,1.883380156030515,26.25292336362758,30.44822733779652,1.6447641734364788,6.702362652603198,1.8209308519478227,0.1594522700627947,0.09293596308416445,0.10952647236219024,0.31737595775176963,0.059945061544107274,49.704611197810564,2.6099584792965853
James,Justin,Justin,706,2,2,39,77,NA,Leeds,LEE,DEF,0.7660658951621361,0.4406728030937004,0.015751530117142823,0.03327946255174205,1,0.9087983960545608,0.892930572090122,0.01733226003206674,0.03726993295105054,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,0.2628170357136869,0.5651411461240908,22.241818791554234,28.857807005219687,1.1764805179998685,4.794121377828097,1.3024904764708822,0.012968786068371953,0.027887060679362873,0.0783430007902858,0.22701529934007078,0.04287799928764011,24.123454661909122,1.4116913012375891
Harry,Gray,Gray,741,4,2,45,0,100,Leeds,LEE,FWD,0,0,0,0,1,0.9087983960545608,0.892930572090122,0,0,15.1634602312361,2.6697370696364784,10.879095202089704,2.955686094823359,18.43134625888895,37.67013671730158,0.7482455285333914,0.17778043083277756,0.5151561379470937,0.09730121529311386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alisson,Becker,A.Becker,366,1,14,54,540,75,Liverpool,LIV,GK,0.5526881658339289,0.5526881658339289,0,0,1.1483489805733944,2.2031336368347882,1.7536716573068944,0,0,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,0,0,20.38673738232446,12.666702248118272,3.0743910578244824,3.563961517105674,0.4422091250333111,0,0,0.20486465644489063,0.14450672866659525,0.0102404242153748,21.508598228612552,1.3275658534240875
Giorgi,Mamardashvili,Mamardashvili,367,1,14,43,450,NA,Liverpool,LIV,GK,0.4473118341660712,0.4473118341660712,0,0,1.1483489805733944,2.2031336368347882,1.7536716573068944,0,0,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,0,0,16.499772303591712,10.251650325988315,2.488223175439691,2.8844514170271864,0.35789688839304773,0,0,0.1658048622986103,0.11695486504883175,0.00828797000114228,23.210316699930242,1.4326002824766098
Ármin,Pécsi,Pécsi,368,1,14,39,0,NA,Liverpool,LIV,GK,0,0,0,0,1.1483489805733944,2.2031336368347882,1.7536716573068944,0,0,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freddie,Woodman,Woodman,369,1,14,39,0,NA,Liverpool,LIV,GK,0,0,0,0,1.1483489805733944,2.2031336368347882,1.7536716573068944,0,0,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremie,Frimpong,Frimpong,370,2,14,57,83,0,Liverpool,LIV,DEF,0.34565895028680294,0,0,0.08387677878814478,1.1483489805733944,2.2031336368347882,1.7536716573068944,0,0.04782923783860085,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,0,1.9550232791581112,6.375076108888885,7.92193369306853,0,0,0,0,0.12178391852146746,0,0,0,0,0
Milos,Kerkez,Kerkez,371,2,14,57,694,NA,Liverpool,LIV,DEF,0.9464043639104142,0.713982690274624,0.07446190751300212,0.07791030982781982,1.1483489805733944,2.2031336368347882,1.7536716573068944,0.03379818013217778,0.04442696527779113,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,1.381502861796797,1.8159551618515097,30.62294157828311,21.690028889771945,3.9716102752258693,4.604055214713862,0.5712618439710561,0.0860577128425224,0.11312097294554865,0.26465162019528493,0.18667905208443128,0.01322895274917765,55.07094827683698,3.3747947260243496
Andrew,Robertson,Robertson,372,2,14,58,291,NA,Liverpool,LIV,DEF,0.6954827267036371,0.39706071246260394,0,0.022375472541628725,1.1483489805733944,2.2031336368347882,1.7536716573068944,0,0.012759214330914509,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,0,0.5215337347603312,20.150057075544854,15.939318339794967,2.208695570614494,2.560411433879864,0.31769066373668375,0,0.03248780847642894,0.147178303200465,0.10381612668225533,0.007356897408398262,27.671338464667276,1.6675470533067343
Virgil,van Dijk,Virgil,373,2,14,60,990,NA,Liverpool,LIV,DEF,0.9766943796136026,0.9766943796136026,0.049447562936684106,0.008652611790354366,1.1483489805733944,2.2031336368347882,1.7536716573068944,0.02244419589894907,0.004933997623957807,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,0.9174080007818506,0.201677481182094,36.02684669379703,22.384226149132843,5.432974057587748,6.298128670195225,0.7814590464085703,0.05714793394494588,0.01256305957976706,0.36203083565085625,0.2553680690666728,0.01809657849453741,56.78863565578162,3.5086242366783966
Ibrahima,Konaté,Konaté,374,2,14,54,922,100,Liverpool,LIV,DEF,0.9135798995903938,0.8379061813601766,0.007265765912514282,0.02018115227514739,1.1483489805733944,2.2031336368347882,1.7536716573068944,0.003297923371980697,0.011507942316944035,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,0.13480283726993394,0.4703879079310134,32.30310414486528,20.937746243429537,4.66094885057415,5.403165057472837,0.6704137743933944,0.008397249242788465,0.0293017905534214,0.31058628099698127,0.21908028556243936,0.015525056044697807,47.09330146270828,2.897514730448353
Conor,Bradley,Bradley,375,2,14,50,529,0,Liverpool,LIV,DEF,0.6969284357090713,0.35786503340109604,0,0.09368800874987057,1.1483489805733944,2.2031336368347882,1.7536716573068944,0,0.053423916820179905,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,0,2.1837061547939904,19.45382475748665,15.97245160850107,1.9906651283844956,2.3076615100575157,0.2863299652192417,0,0.13602922035014325,0.13264965970591114,0.09356796196807508,0.006630664415162559,0,0
Joe,Gomez,Gomez,376,2,14,49,43,100,Liverpool,LIV,DEF,0.2714088496051551,0.05330291366745247,0,0,1.1483489805733944,2.2031336368347882,1.7536716573068944,0,0,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,0,0,5.988741800542978,6.220243706983613,0.29650354624102254,0.3437191979201677,0.04264798175847477,0,0,0.019757765356740984,0.013936664757167937,9.876173973195354e-4,6.788388805828426,0.388818542545084
Konstantinos,Tsimikas,Tsimikas,377,2,14,48,0,0,Liverpool,LIV,DEF,0.23748755295883364,0.10941284398924786,0,0.012477198806208598,1.1483489805733944,2.2031336368347882,1.7536716573068944,0,0.007114900189109388,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,0,0.2908220186475421,6.397972426036786,5.442823470672359,0.6086214432765026,0.7055391983405267,0.08754187442187725,0,0.01811612444761922,0.04055600622585225,0.02860725656236612,0.0020272443057830656,0,0
Amara,Nallo,Nallo,378,2,14,38,0,100,Liverpool,LIV,DEF,0,0,0,0,1.1483489805733944,2.2031336368347882,1.7536716573068944,0,0,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhys,Williams,R.Williams,379,2,14,38,0,NA,Liverpool,LIV,DEF,0,0,0,0,1.1483489805733944,2.2031336368347882,1.7536716573068944,0,0,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calvin,Ramsay,Ramsay,380,2,14,38,0,NA,Liverpool,LIV,DEF,0,0,0,0,1.1483489805733944,2.2031336368347882,1.7536716573068944,0,0,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Salah,M.Salah,381,3,14,142,984,NA,Liverpool,LIV,MID,1,1,0.5267297783362778,0.27955841629484834,1.1483489805733944,2.2031336368347882,1.7536716573068944,0.23908208268883008,0.15941320322423694,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,9.77249603816686,6.516025288971299,36.88650968591617,22.918352574106585,5.562614233264173,6.44841293413286,0.8001060134263588,0.6087563631344489,0.40590160809626064,0.3706695187435009,0.261461593715427,0.01852839421651708,110.85967997692853,6.632156158704527
Florian,Wirtz,Wirtz,382,3,14,80,686,0,Liverpool,LIV,MID,1,0.6140761585436806,0,0,1.1483489805733944,2.2031336368347882,1.7536716573068944,0,0,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,0,0,29.768817927963916,22.918352574106585,3.4158687798232648,3.959816643295691,0.4913260271525569,0,0,0.22761931415924383,0.16055733107547795,0.011377845144461756,0,0
Luis,Díaz Marulanda,Luis Díaz,383,3,14,80,0,0,Liverpool,LIV,MID,0.4664258454186699,0.3466214505651587,0.16273508241924137,0.08937188096568956,1.1483489805733944,2.2031336368347882,1.7536716573068944,0.07386527975354261,0.05096272189455211,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,3.019248224841178,2.0831046484437294,14.995238479207721,10.689711974980813,1.9281214144684258,2.235158245072263,0.2773339069797508,0.18807749438588967,0.1297624685507616,0.12848200626716155,0.09062819688071948,0.006422338879972247,0,0
Cody,Gakpo,Gakpo,384,3,14,75,829,NA,Liverpool,LIV,MID,0.9541202619609083,0.5830629620208555,0.26635984643060284,0.14574978421324844,1.1483489805733944,2.2031336368347882,1.7536716573068944,0.12090044924069081,0.0831112161766221,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,4.94181390729722,3.397176491349074,28.350661940215584,21.86686456171903,3.243354331426379,3.759830745709101,0.46651218211907114,0.30783953759041993,0.21161971288836035,0.21612366752943066,0.15244857128641034,0.010803220413372536,66.49461528217529,3.927363718128375
Federico,Chiesa,Chiesa,385,3,14,64,117,100,Liverpool,LIV,MID,0.45956954236645675,0.023588970577498494,0.08199161541962922,0.05065561521919,1.1483489805733944,2.2031336368347882,1.7536716573068944,0.037215906492819674,0.028885461544712193,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,1.5212026541998176,1.1806951626472064,8.911015583770029,10.53257680427527,0.13121634348244293,0.15211142297482078,0.018873677209593993,0.09476000724323241,0.07354883444070195,0.00874371237161597,0.006167609841299072,4.370657460217146e-4,20.190330686193178,1.1863487648538391
Alexis,Mac Allister,Mac Allister,386,3,14,63,637,100,Liverpool,LIV,MID,0.9039823224020536,0.6220358969696043,0.0806433076116964,0.17722501317604009,1.1483489805733944,2.2031336368347882,1.7536716573068944,0.03660391102173699,0.10105940438599761,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,1.496187298597802,4.130809878660159,28.1447429148686,20.717785585569953,3.4601457340843673,4.011144323513731,0.4976946617324393,0.09320173013170191,0.2573198074178719,0.23056974657090512,0.16263849696987787,0.011525326315877629,51.47825477792246,2.9945560388546886
Dominik,Szoboszlai,Szoboszlai,387,3,14,66,990,NA,Liverpool,LIV,MID,0.976569214550485,0.8230975861865903,0.127116427994984,0.18967797096926517,1.1483489805733944,2.2031336368347882,1.7536716573068944,0.05769801062890148,0.10816048156959597,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,2.3584100236190237,4.42106688103767,33.191713438404946,22.38135757208635,4.578574348286912,5.307673120819146,0.6585653283446116,0.14691201747751817,0.27540073540715415,0.3050971861507207,0.21520840666766694,0.015250676555528789,62.82553854789999,3.6655262804968496
Curtis,Jones,C.Jones,388,3,14,54,338,100,Liverpool,LIV,MID,0.858326808239449,0.3307808841146584,0.02961881028523094,0.09550562064037982,1.1483489805733944,2.2031336368347882,1.7536716573068944,0.013443946290876788,0.05446037759830558,40.875066538908946,5.562614233264173,6.44841293413286,0.8001060134263588,18.443254842958083,22.918352574106585,2.5462232731457215,0.3706695187435009,0.261461593715427,0.01852839421651708,0.5495221991851068,2.226071558064847,21.9310162058086,19.671436415039263,1.8400064540679058,2.133011731488866,0.2646597745066257,0.034231288928751574,0.13866828090510958,0.12261039112433017,0.08648649713121655,0.0061288386201644425,33.196848329996584,1.898879370837524
